lat,lon,elevation_m,depth_m
34.90172333,-117.79808485,694.9795,0.0192
34.90171697,-117.79807710,695.0199,-0.0207
34.90171062,-117.79806934,695.0021,-0.0093
34.90170426,-117.79806159,695.0003,-0.0009
34.90169790,-117.79805384,695.0438,-0.0438
34.90169154,-117.79804608,694.9759,0.0190
34.90168518,-117.79803833,695.0050,-0.0044
34.90167882,-117.79803057,694.9643,0.0369
34.90167246,-117.79802282,694.9947,0.0062
34.90166610,-117.79801507,695.0130,-0.0010
34.90165974,-117.79800731,695.0240,-0.0235
34.90165338,-117.79799956,694.9747,0.0259
34.90164702,-117.79799181,695.0181,-0.0106
34.90164066,-117.79798405,695.0170,-0.0167
34.90163431,-117.79797630,694.9983,0.0020
34.90162795,-117.79796855,695.0515,-0.0087
34.90162159,-117.79796079,695.0009,-0.0009
34.90161523,-117.79795304,694.9827,0.0176
34.90160887,-117.79794528,695.0096,-0.0094
34.90160251,-117.79793753,694.9625,0.0042
34.90159615,-117.79792978,695.0330,-0.0330
34.90158979,-117.79792202,695.0212,-0.0214
34.90158343,-117.79791427,694.9926,0.0149
34.90157707,-117.79790652,695.0135,-0.0140
34.90157071,-117.79789876,695.0119,-0.0124
34.90156435,-117.79789101,695.0407,-0.0420
34.90155800,-117.79788326,694.9882,-0.0035
34.90155164,-117.79787550,694.9743,0.0245
34.90154528,-117.79786775,694.9589,0.0398
34.90153892,-117.79785999,694.9948,0.0033
34.90153256,-117.79785224,694.9685,0.0302
34.90152620,-117.79784449,694.9973,0.0022
34.90151984,-117.79783673,695.0093,-0.0088
34.90178057,-117.79813913,694.9917,0.0049
34.90177421,-117.79813137,694.9814,0.0079
34.90176785,-117.79812362,695.0254,-0.0286
34.90176149,-117.79811586,694.9967,0.0005
34.90175513,-117.79810811,695.0056,-0.0155
34.90174877,-117.79810036,695.0204,-0.0155
34.90174241,-117.79809260,694.9740,0.0246
34.90173605,-117.79808485,694.9818,0.0171
34.90172969,-117.79807710,695.0523,-0.0190
34.90172333,-117.79806934,694.9976,0.0018
34.90171697,-117.79806159,694.9794,0.0200
34.90171062,-117.79805384,694.9956,0.0076
34.90170426,-117.79804608,694.9890,0.0076
34.90169790,-117.79803833,694.9755,0.0250
34.90169154,-117.79803057,694.9924,0.0086
34.90168518,-117.79802282,695.0004,0.0112
34.90167882,-117.79801507,695.0005,0.0009
34.90167246,-117.79800731,695.0119,-0.0110
34.90166610,-117.79799956,694.9651,0.0327
34.90165974,-117.79799181,694.9700,0.0327
34.90165338,-117.79798405,695.0171,-0.0165
34.90164702,-117.79797630,694.9917,-0.0082
34.90164066,-117.79796855,695.0259,-0.0082
34.90163431,-117.79796079,695.0071,-0.0065
34.90162795,-117.79795304,694.9718,0.0282
34.90162159,-117.79794528,695.0119,0.0025
34.90161523,-117.79793753,694.9800,0.0202
34.90160887,-117.79792978,695.0062,-0.0061
34.90160251,-117.79792202,695.0261,-0.0354
34.90159615,-117.79791427,695.0443,-0.0354
34.90158979,-117.79790652,694.9994,0.0004
34.90158343,-117.79789876,695.0152,-0.0157
34.90157707,-117.79789101,695.0070,-0.0119
34.90157071,-117.79788326,695.0171,-0.0184
34.90156435,-117.79787550,694.9483,0.0504
34.90155800,-117.79786775,694.9928,-0.0011
34.90155164,-117.79785999,695.0068,-0.0011
34.90154528,-117.79785224,695.0105,-0.0117
34.90153892,-117.79784449,694.9853,0.0135
34.90153256,-117.79783673,695.0178,-0.0242
34.90152620,-117.79782898,695.0235,-0.0237
34.90178693,-117.79813137,695.0023,-0.0056
34.90178057,-117.79812362,694.9962,0.0079
34.90177421,-117.79811586,694.9935,0.0034
34.90176785,-117.79810811,695.0037,-0.0063
34.90176149,-117.79810036,695.0251,-0.0276
34.90175513,-117.79809260,695.0317,-0.0334
34.90174877,-117.79808485,694.9912,0.0075
34.90174241,-117.79807710,694.9817,0.0178
34.90173605,-117.79806934,694.9845,-0.0190
34.90172969,-117.79806159,695.0211,-0.0215
34.90172333,-117.79805384,695.0054,-0.0054
34.90171697,-117.79804608,695.0070,-0.0071
34.90171062,-117.79803833,695.0107,-0.0104
34.90170426,-117.79803057,695.0086,-0.0077
34.90169790,-117.79802282,694.9983,0.0031
34.90169154,-117.79801507,694.9795,0.0112
34.90168518,-117.79800731,694.9881,0.0131
34.90167882,-117.79799956,695.0033,-0.0023
34.90167246,-117.79799181,695.0089,-0.0084
34.90166610,-117.79798405,694.9932,0.0068
34.90165974,-117.79797630,694.9923,0.0004
34.90165338,-117.79796855,695.0289,-0.0283
34.90164702,-117.79796079,694.9913,0.0095
34.90164066,-117.79795304,695.0054,-0.0047
34.90163431,-117.79794528,694.9943,0.0059
34.90162795,-117.79793753,694.9832,0.0025
34.90162159,-117.79792978,694.9697,0.0302
34.90161523,-117.79792202,694.9898,0.0101
34.90160887,-117.79791427,694.9840,0.0159
34.90160251,-117.79790652,695.0182,-0.0184
34.90159615,-117.79789876,694.9773,0.0224
34.90158979,-117.79789101,694.9924,0.0066
34.90158343,-117.79788326,695.0143,-0.0119
34.90157707,-117.79787550,694.9985,0.0002
34.90157071,-117.79786775,695.0110,-0.0122
34.90156435,-117.79785999,695.0179,-0.0192
34.90155800,-117.79785224,694.9668,0.0319
34.90155164,-117.79784449,694.9924,0.0063
34.90154528,-117.79783673,694.9812,0.0176
34.90153892,-117.79782898,695.0284,-0.0242
34.90153256,-117.79782123,694.9984,0.0003
34.90179328,-117.79812362,695.0110,-0.0143
34.90178693,-117.79811586,695.0356,-0.0388
34.90178057,-117.79810811,694.9936,-0.0007
34.90177421,-117.79810036,695.0024,-0.0007
34.90176785,-117.79809260,695.0092,-0.0113
34.90176149,-117.79808485,694.9954,0.0031
34.90175513,-117.79807710,695.0265,-0.0226
34.90174877,-117.79806934,695.0175,-0.0226
34.90174241,-117.79806159,695.0213,-0.0215
34.90173605,-117.79805384,695.0018,0.0023
34.90172969,-117.79804608,694.9938,0.0023
34.90172333,-117.79803833,694.9936,0.0070
34.90171697,-117.79803057,694.9934,0.0073
34.90171062,-117.79802282,694.9673,0.0132
34.90170426,-117.79801507,695.0082,0.0132
34.90169790,-117.79800731,695.0174,-0.0158
34.90169154,-117.79799956,695.0006,0.0050
34.90168518,-117.79799181,694.9907,0.0050
34.90167882,-117.79798405,695.0016,-0.0007
34.90167246,-117.79797630,695.0054,-0.0049
34.90166610,-117.79796855,695.0075,0.0004
34.90165974,-117.79796079,695.0374,-0.0369
34.90165338,-117.79795304,694.9834,0.0174
34.90164702,-117.79794528,695.0082,-0.0110
34.90164066,-117.79793753,695.0148,-0.0110
34.90163431,-117.79792978,695.0024,-0.0023
34.90162795,-117.79792202,694.9960,0.0116
34.90162159,-117.79791427,694.9800,0.0116
34.90161523,-117.79790652,694.9887,0.0113
34.90160887,-117.79789876,695.0151,-0.0153
34.90160251,-117.79789101,695.0303,-0.0099
34.90159615,-117.79788326,694.9875,-0.0099
34.90158979,-117.79787550,695.0104,-0.0116
34.90158343,-117.79786775,695.0113,-0.0176
34.90157707,-117.79785999,695.0213,-0.0176
34.90157071,-117.79785224,695.0057,-0.0070
34.90156435,-117.79784449,695.0098,-0.0110
34.90155800,-117.79783673,695.0189,0.0007
34.90155164,-117.79782898,694.9772,0.0007
34.90154528,-117.79782123,695.0017,-0.0030
34.90153892,-117.79781347,694.9650,0.0338
34.90179964,-117.79811586,694.9608,0.0359
34.90179328,-117.79810811,694.9841,0.0110
34.90178693,-117.79810036,694.9696,0.0275
34.90178057,-117.79809260,695.0110,-0.0135
34.90177421,-117.79808485,695.0209,-0.0229
34.90176785,-117.79807710,694.9946,0.0046
34.90176149,-117.79806934,694.9980,0.0012
34.90175513,-117.79806159,694.9960,0.0036
34.90174877,-117.79805384,694.9955,0.0350
34.90174241,-117.79804608,695.0035,-0.0031
34.90173605,-117.79803833,695.0078,-0.0073
34.90172969,-117.79803057,694.9914,0.0095
34.90172333,-117.79802282,694.9848,0.0162
34.90171697,-117.79801507,694.9902,0.0106
34.90171062,-117.79800731,695.0169,-0.0158
34.90170426,-117.79799956,694.9922,0.0127
34.90169790,-117.79799181,695.0300,-0.0289
34.90169154,-117.79798405,694.9958,0.0047
34.90168518,-117.79797630,695.0283,-0.0084
34.90167882,-117.79796855,694.9766,0.0244
34.90167246,-117.79796079,694.9867,0.0140
34.90166610,-117.79795304,695.0104,-0.0100
34.90165974,-117.79794528,695.0106,-0.0056
34.90165338,-117.79793753,694.9975,0.0030
34.90164702,-117.79792978,695.0419,-0.0415
34.90164066,-117.79792202,695.0022,0.0163
34.90163431,-117.79791427,695.0065,-0.0067
34.90162795,-117.79790652,694.9892,0.0106
34.90162159,-117.79789876,695.0341,-0.0346
34.90161523,-117.79789101,695.0180,-0.0185
34.90160887,-117.79788326,695.0090,-0.0095
34.90160251,-117.79787550,694.9677,0.0310
34.90159615,-117.79786775,695.0080,-0.0049
34.90158979,-117.79785999,694.9913,0.0075
34.90158343,-117.79785224,695.0086,-0.0099
34.90157707,-117.79784449,695.0191,-0.0203
34.90157071,-117.79783673,694.9856,0.0131
34.90156435,-117.79782898,695.0051,-0.0063
34.90155800,-117.79782123,695.0184,-0.0196
34.90155164,-117.79781347,695.0040,-0.0007
34.90154528,-117.79780572,694.9941,0.0047
34.90180600,-117.79810811,694.9794,0.0173
34.90179964,-117.79810036,694.9872,0.0110
34.90179328,-117.79809260,694.9751,0.0220
34.90178693,-117.79808485,695.0205,-0.0227
34.90178057,-117.79807710,695.0028,0.0091
34.90177421,-117.79806934,694.9762,0.0091
34.90176785,-117.79806159,695.0006,-0.0010
34.90176149,-117.79805384,694.9747,0.0253
34.90175513,-117.79804608,694.9346,0.0350
34.90174877,-117.79803833,695.0249,-0.0246
34.90174241,-117.79803057,695.0242,-0.0230
34.90173605,-117.79802282,694.9710,0.0222
34.90172969,-117.79801507,694.9862,0.0222
34.90172333,-117.79800731,695.0048,-0.0038
34.90171697,-117.79799956,694.9929,0.0076
34.90171062,-117.79799181,694.9835,0.0127
34.90170426,-117.79798405,694.9903,0.0097
34.90169790,-117.79797630,694.9958,0.0049
34.90169154,-117.79796855,694.9895,-0.0084
34.90168518,-117.79796079,695.0049,-0.0041
34.90167882,-117.79795304,694.9960,0.0050
34.90167246,-117.79794528,694.9854,0.0152
34.90166610,-117.79793753,695.0011,-0.0056
34.90165974,-117.79792978,694.9673,0.0330
34.90165338,-117.79792202,695.0296,-0.0293
34.90164702,-117.79791427,694.9657,0.0163
34.90164066,-117.79790652,694.9989,0.0013
34.90163431,-117.79789876,695.0074,-0.0076
34.90162795,-117.79789101,695.0089,-0.0080
34.90162159,-117.79788326,695.0058,-0.0080
34.90161523,-117.79787550,695.0259,-0.0265
34.90160887,-117.79786775,694.9780,0.0207
34.90160251,-117.79785999,694.9992,-0.0049
34.90159615,-117.79785224,695.0035,-0.0048
34.90158979,-117.79784449,694.9906,0.0081
34.90158343,-117.79783673,694.9887,-0.0088
34.90157707,-117.79782898,695.0264,-0.0088
34.90157071,-117.79782123,694.9863,0.0124
34.90156435,-117.79781347,694.9910,0.0078
34.90155800,-117.79780572,694.9950,-0.0007
34.90155164,-117.79779797,694.9963,0.0024
34.90181236,-117.79810036,695.0038,-0.0071
34.90180600,-117.79809260,694.9964,0.0007
34.90179964,-117.79808485,695.0080,-0.0106
34.90179328,-117.79807710,695.0033,-0.0036
34.90178693,-117.79806934,695.0101,-0.0118
34.90178057,-117.79806159,695.0279,-0.0289
34.90177421,-117.79805384,694.9836,0.0092
34.90176785,-117.79804608,695.0335,-0.0335
34.90176149,-117.79803833,694.9915,0.0087
34.90175513,-117.79803057,695.0138,-0.0133
34.90174877,-117.79802282,695.0037,0.0005
34.90174241,-117.79801507,694.9946,0.0065
34.90173605,-117.79800731,694.9613,0.0396
34.90172969,-117.79799956,695.0327,-0.0236
34.90172333,-117.79799181,694.9854,0.0152
34.90171697,-117.79798405,694.9848,0.0153
34.90171062,-117.79797630,695.0217,-0.0117
34.90170426,-117.79796855,695.0020,-0.0117
34.90169790,-117.79796079,695.0384,-0.0376
34.90169154,-117.79795304,695.0341,-0.0335
34.90168518,-117.79794528,695.0146,-0.0101
34.90167882,-117.79793753,695.0055,-0.0049
34.90167246,-117.79792978,695.0157,-0.0153
34.90166610,-117.79792202,694.9742,0.0110
34.90165974,-117.79791427,695.0039,0.0110
34.90165338,-117.79790652,695.0034,-0.0029
34.90164702,-117.79789876,694.9911,0.0092
34.90164066,-117.79789101,695.0055,-0.0149
34.90163431,-117.79788326,694.9713,0.0281
34.90162795,-117.79787550,695.0184,-0.0193
34.90162159,-117.79786775,695.0261,-0.0134
34.90161523,-117.79785999,694.9746,0.0243
34.90160887,-117.79785224,695.0033,-0.0046
34.90160251,-117.79784449,695.0312,-0.0325
34.90159615,-117.79783673,695.0088,0.0099
34.90158979,-117.79782898,694.9799,0.0188
34.90158343,-117.79782123,694.9808,0.0180
34.90157707,-117.79781347,695.0174,-0.0094
34.90157071,-117.79780572,695.0369,-0.0382
34.90156435,-117.79779797,694.9788,0.0199
34.90155800,-117.79779021,695.0012,-0.0024
34.90181872,-117.79809260,694.9850,0.0119
34.90181236,-117.79808485,694.9948,0.0026
34.90180600,-117.79807710,695.0066,-0.0090
34.90179964,-117.79806934,694.9996,-0.0036
34.90179328,-117.79806159,694.9868,0.0112
34.90178693,-117.79805384,695.0423,-0.0428
34.90178057,-117.79804608,694.9973,0.0092
34.90177421,-117.79803833,694.9968,0.0031
34.90176785,-117.79803057,695.0225,-0.0222
34.90176149,-117.79802282,695.0007,-0.0002
34.90175513,-117.79801507,694.9964,0.0005
34.90174877,-117.79800731,695.0193,-0.0187
34.90174241,-117.79799956,694.9799,0.0207
34.90173605,-117.79799181,695.0153,-0.0236
34.90172969,-117.79798405,695.0209,-0.0209
34.90172333,-117.79797630,695.0136,-0.0135
34.90171697,-117.79796855,694.9969,0.0032
34.90171062,-117.79796079,695.0002,0.0001
34.90170426,-117.79795304,694.9663,0.0337
34.90169790,-117.79794528,694.9978,0.0025
34.90169154,-117.79793753,695.0061,-0.0101
34.90168518,-117.79792978,695.0176,-0.0174
34.90167882,-117.79792202,695.0032,-0.0029
34.90167246,-117.79791427,694.9927,0.0076
34.90166610,-117.79790652,694.9838,0.0163
34.90165974,-117.79789876,694.9995,0.0004
34.90165338,-117.79789101,695.0031,-0.0030
34.90164702,-117.79788326,695.0244,-0.0149
34.90164066,-117.79787550,695.0006,-0.0007
34.90163431,-117.79786775,694.9905,0.0083
34.90162795,-117.79785999,694.9983,-0.0134
34.90162159,-117.79785224,694.9908,0.0079
34.90161523,-117.79784449,694.9957,0.0033
34.90160887,-117.79783673,694.9567,0.0423
34.90160251,-117.79782898,694.9688,0.0099
34.90159615,-117.79782123,694.9767,0.0220
34.90158979,-117.79781347,695.0096,-0.0109
34.90158343,-117.79780572,694.9988,-0.0094
34.90157707,-117.79779797,695.0033,-0.0045
34.90157071,-117.79779021,695.0234,-0.0246
34.90156435,-117.79778246,694.9797,0.0190
34.90182508,-117.79808485,695.0230,-0.0258
34.90181872,-117.79807710,695.0080,0.0005
34.90181236,-117.79806934,694.9862,0.0005
34.90180600,-117.79806159,695.0298,-0.0319
34.90179964,-117.79805384,694.9721,0.0239
34.90179328,-117.79804608,694.9781,0.0239
34.90178693,-117.79803833,694.9962,0.0034
34.90178057,-117.79803057,695.0084,-0.0084
34.90177421,-117.79802282,694.9966,-0.0030
34.90176785,-117.79801507,694.9581,0.0421
34.90176149,-117.79800731,694.9944,0.0060
34.90175513,-117.79799956,694.9987,-0.0246
34.90174877,-117.79799181,695.0507,-0.0246
34.90174241,-117.79798405,695.0275,-0.0273
34.90173605,-117.79797630,695.0028,0.0091
34.90172969,-117.79796855,694.9788,0.0091
34.90172333,-117.79796079,695.0071,-0.0071
34.90171697,-117.79795304,694.9773,0.0226
34.90171062,-117.79794528,695.0043,-0.0061
34.90170426,-117.79793753,695.0076,-0.0061
34.90169790,-117.79792978,694.9924,0.0078
34.90169154,-117.79792202,695.0053,0.0005
34.90168518,-117.79791427,694.9938,0.0005
34.90167882,-117.79790652,694.9891,0.0113
34.90167246,-117.79789876,695.0306,-0.0306
34.90166610,-117.79789101,695.0118,-0.0035
34.90165974,-117.79788326,694.9943,-0.0035
34.90165338,-117.79787550,694.9852,0.0147
34.90164702,-117.79786775,695.0038,-0.0082
34.90164066,-117.79785999,695.0115,-0.0082
34.90163431,-117.79785224,695.0171,-0.0184
34.90162795,-117.79784449,695.0294,-0.0307
34.90162159,-117.79783673,695.0094,0.0024
34.90161523,-117.79782898,694.9782,0.0208
34.90160887,-117.79782123,695.0404,-0.0415
34.90160251,-117.79781347,695.0232,-0.0212
34.90159615,-117.79780572,695.0167,-0.0212
34.90158979,-117.79779797,695.0267,-0.0280
34.90158343,-117.79779021,694.9709,0.0168
34.90157707,-117.79778246,694.9929,0.0168
34.90157071,-117.79777470,694.9902,0.0085
34.90183144,-117.79807710,695.0238,-0.0265
34.90182508,-117.79806934,694.9770,0.0204
34.90181872,-117.79806159,694.9939,0.0036
34.90181236,-117.79805384,695.0303,-0.0094
34.90180600,-117.79804608,695.0131,-0.0145
34.90179964,-117.79803833,694.9927,0.0064
34.90179328,-117.79803057,695.0374,-0.0380
34.90178693,-117.79802282,694.9741,0.0256
34.90178057,-117.79801507,695.0092,-0.0030
34.90177421,-117.79800731,694.9958,0.0041
34.90176785,-117.79799956,695.0104,-0.0105
34.90176149,-117.79799181,694.9948,0.0052
34.90175513,-117.79798405,694.9838,0.0159
34.90174877,-117.79797630,695.0045,-0.0039
34.90174241,-117.79796855,694.9743,0.0257
34.90173605,-117.79796079,695.0107,-0.0108
34.90172969,-117.79795304,694.9940,0.0057
34.90172333,-117.79794528,695.0185,-0.0189
34.90171697,-117.79793753,694.9914,0.0083
34.90171062,-117.79792978,694.9870,0.0127
34.90170426,-117.79792202,695.0081,-0.0129
34.90169790,-117.79791427,695.0246,-0.0246
34.90169154,-117.79790652,694.9594,0.0405
34.90168518,-117.79789876,695.0026,-0.0029
34.90167882,-117.79789101,695.0126,-0.0128
34.90167246,-117.79788326,694.9722,0.0273
34.90166610,-117.79787550,694.9829,0.0165
34.90165974,-117.79786775,695.0129,-0.0225
34.90165338,-117.79785999,694.9839,0.0156
34.90164702,-117.79785224,694.9877,0.0116
34.90164066,-117.79784449,695.0341,-0.0347
34.90163431,-117.79783673,694.9816,0.0174
34.90162795,-117.79782898,694.9832,0.0024
34.90162159,-117.79782123,694.9546,0.0441
34.90161523,-117.79781347,694.9786,0.0201
34.90160887,-117.79780572,694.9760,0.0228
34.90160251,-117.79779797,695.0340,-0.0353
34.90159615,-117.79779021,695.0242,-0.0104
34.90158979,-117.79778246,694.9753,0.0235
34.90158343,-117.79777470,695.0390,-0.0402
34.90157707,-117.79776695,695.0154,-0.0166
34.90183780,-117.79806934,694.9966,0.0002
34.90183144,-117.79806159,695.0161,-0.0187
34.90182508,-117.79805384,695.0077,-0.0094
34.90181872,-117.79804608,694.9851,-0.0094
34.90181236,-117.79803833,694.9655,0.0330
34.90180600,-117.79803057,694.9823,0.0169
34.90179964,-117.79802282,695.0001,0.0029
34.90179328,-117.79801507,694.9932,0.0029
34.90178693,-117.79800731,694.9856,0.0141
34.90178057,-117.79799956,695.0194,0.0003
34.90177421,-117.79799181,694.9792,0.0003
34.90176785,-117.79798405,695.0177,-0.0183
34.90176149,-117.79797630,694.9907,0.0088
34.90175513,-117.79796855,695.0023,-0.0039
34.90174877,-117.79796079,694.9781,0.0215
34.90174241,-117.79795304,695.0000,-0.0003
34.90173605,-117.79794528,694.9847,0.0242
34.90172969,-117.79793753,694.9658,0.0242
34.90172333,-117.79792978,694.9998,-0.0004
34.90171697,-117.79792202,694.9991,0.0002
34.90171062,-117.79791427,695.0165,-0.0129
34.90170426,-117.79790652,695.0058,-0.0064
34.90169790,-117.79789876,694.9802,0.0196
34.90169154,-117.79789101,694.9881,0.0298
34.90168518,-117.79788326,694.9512,0.0298
34.90167882,-117.79787550,694.9781,0.0214
34.90167246,-117.79786775,695.0257,-0.0270
34.90166610,-117.79785999,695.0300,-0.0225
34.90165974,-117.79785224,695.0152,-0.0164
34.90165338,-117.79784449,695.0061,-0.0066
34.90164702,-117.79783673,695.0117,-0.0112
34.90164066,-117.79782898,695.0097,-0.0112
34.90163431,-117.79782123,694.9659,0.0330
34.90162795,-117.79781347,694.9829,-0.0045
34.90162159,-117.79780572,695.0235,-0.0045
34.90161523,-117.79779797,695.0234,-0.0247
34.90160887,-117.79779021,695.0049,-0.0061
34.90160251,-117.79778246,694.9940,-0.0104
34.90159615,-117.79777470,694.9925,0.0062
34.90158979,-117.79776695,694.9894,0.0093
34.90158343,-117.79775920,694.9818,0.0169
34.90184416,-117.79806159,694.9621,0.0353
34.90183780,-117.79805384,695.0031,-0.0064
34.90183144,-117.79804608,694.9912,0.0068
34.90182508,-117.79803833,694.9959,0.0027
34.90181872,-117.79803057,695.0340,-0.0350
34.90181236,-117.79802282,695.0118,-0.0114
34.90180600,-117.79801507,694.9863,0.0132
34.90179964,-117.79800731,695.0116,-0.0121
34.90179328,-117.79799956,694.9704,0.0020
34.90178693,-117.79799181,695.0209,-0.0214
34.90178057,-117.79798405,695.0053,-0.0063
34.90177421,-117.79797630,694.9963,0.0105
34.90176785,-117.79796855,695.0114,-0.0124
34.90176149,-117.79796079,695.0289,-0.0293
34.90175513,-117.79795304,694.9909,0.0080
34.90174877,-117.79794528,694.9806,0.0289
34.90174241,-117.79793753,695.0419,-0.0424
34.90173605,-117.79792978,695.0004,-0.0013
34.90172969,-117.79792202,695.0296,-0.0155
34.90172333,-117.79791427,694.9867,0.0126
34.90171697,-117.79790652,695.0076,-0.0081
34.90171062,-117.79789876,694.9874,0.0120
34.90170426,-117.79789101,695.0126,-0.0205
34.90169790,-117.79788326,694.9946,0.0048
34.90169154,-117.79787550,694.9868,0.0123
34.90168518,-117.79786775,695.0308,-0.0143
34.90167882,-117.79785999,695.0068,-0.0074
34.90167246,-117.79785224,694.9599,0.0388
34.90166610,-117.79784449,694.9954,0.0037
34.90165974,-117.79783673,694.9819,0.0132
34.90165338,-117.79782898,694.9760,0.0238
34.90164702,-117.79782123,694.9885,0.0110
34.90164066,-117.79781347,694.9906,0.0111
34.90163431,-117.79780572,695.0007,-0.0020
34.90162795,-117.79779797,694.9844,0.0144
34.90162159,-117.79779021,694.9632,0.0137
34.90161523,-117.79778246,694.9895,0.0093
34.90160887,-117.79777470,695.0175,-0.0187
34.90160251,-117.79776695,694.9730,0.0257
34.90159615,-117.79775920,695.0123,0.0071
34.90158979,-117.79775144,695.0092,-0.0104
34.90185052,-117.79805384,694.9912,0.0068
34.90184416,-117.79804608,695.0062,-0.0064
34.90183780,-117.79803833,694.9852,0.0134
34.90183144,-117.79803057,694.9921,0.0070
34.90182508,-117.79802282,694.9798,0.0196
34.90181872,-117.79801507,695.0093,-0.0114
34.90181236,-117.79800731,695.0272,-0.0278
34.90180600,-117.79799956,694.9866,0.0124
34.90179964,-117.79799181,695.0238,0.0020
34.90179328,-117.79798405,694.9577,0.0410
34.90178693,-117.79797630,694.9825,0.0160
34.90178057,-117.79796855,694.9799,0.0105
34.90177421,-117.79796079,695.0342,-0.0356
34.90176785,-117.79795304,694.9883,0.0107
34.90176149,-117.79794528,695.0155,-0.0165
34.90175513,-117.79793753,694.9593,0.0289
34.90174877,-117.79792978,695.0023,-0.0037
34.90174241,-117.79792202,695.0113,-0.0121
34.90173605,-117.79791427,694.9993,-0.0155
34.90172969,-117.79790652,694.9459,0.0531
34.90172333,-117.79789876,695.0035,-0.0041
34.90171697,-117.79789101,695.0162,-0.0168
34.90171062,-117.79788326,695.0263,-0.0205
34.90170426,-117.79787550,695.0079,-0.0091
34.90169790,-117.79786775,694.9664,0.0327
34.90169154,-117.79785999,694.9959,-0.0143
34.90168518,-117.79785224,695.0180,-0.0189
34.90167882,-117.79784449,694.9837,0.0158
34.90167246,-117.79783673,695.0113,-0.0118
34.90166610,-117.79782898,694.9905,0.0132
34.90165974,-117.79782123,695.0019,-0.0025
34.90165338,-117.79781347,695.0151,-0.0156
34.90164702,-117.79780572,694.9859,0.0111
34.90164066,-117.79779797,695.0571,-0.0577
34.90163431,-117.79779021,695.0030,-0.0043
34.90162795,-117.79778246,695.0068,0.0137
34.90162159,-117.79777470,694.9852,0.0135
34.90161523,-117.79776695,695.0012,-0.0025
34.90160887,-117.79775920,694.9947,0.0041
34.90160251,-117.79775144,694.9709,0.0071
34.90159615,-117.79774369,694.9695,0.0293
34.90185688,-117.79804608,695.0057,-0.0078
34.90185052,-117.79803833,694.9983,0.0002
34.90184416,-117.79803057,694.9475,0.0520
34.90183780,-117.79802282,694.9572,0.0280
34.90183144,-117.79801507,694.9938,0.0056
34.90182508,-117.79800731,694.9986,0.0009
34.90181872,-117.79799956,695.0121,0.0053
34.90181236,-117.79799181,694.9753,0.0053
34.90180600,-117.79798405,695.0118,-0.0133
34.90179964,-117.79797630,694.9939,0.0066
34.90179328,-117.79796855,694.9899,0.0066
34.90178693,-117.79796079,694.9972,0.0013
34.90178057,-117.79795304,695.0197,-0.0212
34.90177421,-117.79794528,695.0111,-0.0155
34.90176785,-117.79793753,695.0178,-0.0188
34.90176149,-117.79792978,694.9863,0.0126
34.90175513,-117.79792202,694.9943,0.0130
34.90174877,-117.79791427,694.9768,0.0130
34.90174241,-117.79790652,694.9889,0.0105
34.90173605,-117.79789876,694.9921,0.0069
34.90172969,-117.79789101,694.9907,0.0004
34.90172333,-117.79788326,695.0143,-0.0149
34.90171697,-117.79787550,695.0085,-0.0091
34.90171062,-117.79786775,695.0152,-0.0099
34.90170426,-117.79785999,695.0026,-0.0099
34.90169790,-117.79785224,695.0215,-0.0221
34.90169154,-117.79784449,695.0023,-0.0028
34.90168518,-117.79783673,695.0193,-0.0182
34.90167882,-117.79782898,695.0101,-0.0103
34.90167246,-117.79782123,695.0147,-0.0152
34.90166610,-117.79781347,694.9987,0.0122
34.90165974,-117.79780572,694.9752,0.0122
34.90165338,-117.79779797,694.9711,0.0284
34.90164702,-117.79779021,695.0391,-0.0247
34.90164066,-117.79778246,695.0078,-0.0247
34.90163431,-117.79777470,695.0089,-0.0101
34.90162795,-117.79776695,694.9967,0.0021
34.90162159,-117.79775920,694.9908,0.0087
34.90161523,-117.79775144,695.0574,-0.0587
34.90160887,-117.79774369,694.9776,0.0211
34.90160251,-117.79773594,694.9987,0.0000
34.90186324,-117.79803833,694.9990,-0.0005
34.90185688,-117.79803057,694.9774,0.0216
34.90185052,-117.79802282,694.9746,0.0244
34.90184416,-117.79801507,694.9859,0.0280
34.90183780,-117.79800731,694.9931,0.0066
34.90183144,-117.79799956,694.9903,0.0087
34.90182508,-117.79799181,695.0163,-0.0171
34.90181872,-117.79798405,694.9764,0.0221
34.90181236,-117.79797630,695.0081,-0.0282
34.90180600,-117.79796855,695.0294,-0.0311
34.90179964,-117.79796079,695.0179,-0.0195
34.90179328,-117.79795304,694.9772,0.0210
34.90178693,-117.79794528,694.9409,0.0576
34.90178057,-117.79793753,695.0169,-0.0155
34.90177421,-117.79792978,695.0099,-0.0116
34.90176785,-117.79792202,694.9883,0.0102
34.90176149,-117.79791427,695.0256,-0.0270
34.90175513,-117.79790652,694.9919,0.0067
34.90174877,-117.79789876,695.0022,-0.0036
34.90174241,-117.79789101,694.9792,0.0202
34.90173605,-117.79788326,695.0064,0.0004
34.90172969,-117.79787550,694.9914,0.0076
34.90172333,-117.79786775,694.9899,0.0095
34.90171697,-117.79785999,695.0216,-0.0221
34.90171062,-117.79785224,695.0043,-0.0049
34.90170426,-117.79784449,694.9701,0.0297
34.90169790,-117.79783673,695.0138,-0.0138
34.90169154,-117.79782898,695.0167,-0.0182
34.90168518,-117.79782123,694.9834,0.0166
